,Country,Year,AvgTemperature
770,Equador,2004,55.33128415300546
771,Equador,2005,68.26739726027397
772,Equador,2006,65.7341095890411
773,Equador,2007,67.13232876712328
774,Equador,2008,66.15040983606558
775,Equador,2009,67.58931506849315
776,Equador,2010,66.12547945205479
777,Equador,2011,67.65054794520549
778,Equador,2012,67.4476775956284
779,Equador,2013,17.454246575342466
780,Equador,2014,7.885734265734266
781,Equador,2015,79.51994535519125
782,Equador,2016,77.80983606557378
783,Equador,2017,78.76328767123287
784,Equador,2018,75.0731506849315
785,Equador,2019,73.82794520547945
786,Equador,2020,82.27014925373135
787,Ethiopia,201,-99.0
788,Ethiopia,1995,60.08301369863013
789,Ethiopia,1996,55.95245901639344
790,Ethiopia,1997,43.805205479452056
791,Ethiopia,1998,56.65917808219178
792,Ethiopia,1999,41.82027397260274
793,Ethiopia,2000,19.283879781420765
794,Ethiopia,2001,-6.162465753424658
795,Ethiopia,2002,-48.32219178082191
796,Ethiopia,2003,-98.10602739726026
797,Ethiopia,2004,-76.80819672131148
798,Ethiopia,2005,38.248219178082195
799,Ethiopia,2006,23.276986301369863
800,Ethiopia,2007,38.22657534246576
801,Ethiopia,2008,-1.9795081967213115
802,Ethiopia,2009,-12.593424657534248
803,Ethiopia,2010,11.76849315068493
804,Ethiopia,2011,57.472328767123294
805,Ethiopia,2012,58.07568306010929
806,Ethiopia,2013,60.764657534246574
807,Ethiopia,2014,53.857650273224046
808,Ethiopia,2015,50.28142076502732
809,Ethiopia,2016,60.44508196721312
810,Ethiopia,2017,60.24109589041096
811,Ethiopia,2018,30.338356164383562
812,Ethiopia,2019,55.12410958904109
813,Ethiopia,2020,65.17819548872181
814,Finland,1995,42.24219178082192
815,Finland,1996,40.04672131147541
816,Finland,1997,42.07534246575342
817,Finland,1998,39.71369863013699
818,Finland,1999,42.88876712328767
819,Finland,2000,44.53606557377049
820,Finland,2001,42.012054794520544
821,Finland,2002,40.781643835616435
822,Finland,2003,41.38876712328767
823,Finland,2004,41.71065573770492
824,Finland,2005,42.68356164383562
825,Finland,2006,43.18958904109589
826,Finland,2007,43.18739726027397
827,Finland,2008,44.622950819672134
828,Finland,2009,41.65917808219178
829,Finland,2010,40.110410958904104
830,Finland,2011,44.211780821917806
831,Finland,2012,41.507650273224044
832,Finland,2013,43.63972602739726
833,Finland,2014,43.711780821917806
834,Finland,2015,44.13387978142077
835,Finland,2016,41.35327868852459
836,Finland,2017,42.816986301369866
837,Finland,2018,42.44684931506849
838,Finland,2019,41.52849315068493
839,Finland,2020,36.5089552238806
840,France,1995,55.556164383561644
841,France,1996,54.11407103825137
842,France,1997,56.87465753424657
843,France,1998,52.51123287671233
844,France,1999,55.67246575342466
845,France,2000,55.76420765027323
846,France,2001,55.21260273972602
847,France,2002,54.06767123287671
848,France,2003,56.390821917808225
849,France,2004,54.93183060109289
850,France,2005,54.853013698630136
851,France,2006,55.90506849315068
852,France,2007,54.70616438356164
853,France,2008,53.919672131147536
854,France,2009,54.81438356164384
855,France,2010,53.39917808219178
856,France,2011,56.676712328767124
857,France,2012,54.8077868852459
858,France,2013,54.00904109589041
859,France,2014,55.059863013698624
860,France,2015,54.833333333333336
861,France,2016,53.53005464480874
862,France,2017,55.61260273972602
863,France,2018,51.521232876712325
864,France,2019,54.09767123287671
865,France,2020,50.81641791044776
866,Gabon,1995,45.135261707988974
867,Gabon,1996,24.77814207650273
868,Gabon,1997,1.3389041095890408
869,Gabon,1998,72.173698630137
870,Gabon,1999,65.10246575342467
871,Gabon,2000,71.46284153005465
872,Gabon,2001,78.31698630136987
873,Gabon,2002,77.28383561643835
874,Gabon,2003,75.94438356164383
875,Gabon,2004,63.710928961748635
876,Gabon,2005,77.6709589041096
877,Gabon,2006,79.6682191780822
878,Gabon,2007,79.26082191780822
879,Gabon,2008,77.96912568306011
880,Gabon,2009,79.43397260273973
881,Gabon,2010,80.13753424657534
882,Gabon,2011,79.34520547945205
883,Gabon,2012,78.33251366120219
884,Gabon,2013,79.62493150684931
885,Gabon,2014,74.39315068493151
886,Gabon,2015,78.99672131147541
887,Gabon,2016,79.01010928961749
888,Gabon,2017,80.36630136986301
889,Gabon,2018,78.26301369863013
890,Gabon,2019,77.58684931506849
891,Gabon,2020,82.79253731343285
892,Gambia,1995,68.72821917808218
893,Gambia,1996,39.296994535519126
894,Gambia,1997,72.40986301369863
895,Gambia,1998,49.92630136986301
896,Gambia,1999,75.59808219178082
897,Gambia,2000,41.95437158469945
898,Gambia,2001,57.77835616438356
899,Gambia,2002,59.05150684931507
900,Gambia,2003,-18.722465753424657
901,Gambia,2004,63.83196721311475
902,Gambia,2005,23.6827397260274
903,Gambia,2006,8.266027397260274
904,Gambia,2007,58.57841530054645
905,Gambia,2010,78.44191780821917
906,Gambia,2011,78.74191780821917
907,Gambia,2012,78.99808743169399
908,Gambia,2013,78.90739726027398
909,Gambia,2014,77.82191780821918
910,Gambia,2015,77.4153005464481
911,Gambia,2016,76.9051912568306
912,Gambia,2017,68.56082191780823
913,Gambia,2018,73.47917808219178
914,Gambia,2019,75.35780821917808
915,Gambia,2020,79.41716417910447
916,Georgia,1995,57.05972602739726
917,Georgia,1996,55.593442622950825
918,Georgia,1997,55.50547945205479
919,Georgia,1998,56.450410958904115
920,Georgia,1999,56.76712328767123
921,Georgia,2000,57.17896174863388
922,Georgia,2001,55.818356164383566
923,Georgia,2002,54.58383561643835
924,Georgia,2003,55.84465753424657
925,Georgia,2004,56.67131147540984
926,Georgia,2005,51.167671232876714
927,Georgia,2006,-55.93388888888889
928,Germany,200,-99.0
929,Germany,201,-99.0
930,Germany,1995,-5.678972602739726
931,Germany,1996,-18.7047131147541
932,Germany,1997,-18.41821917808219
933,Germany,1998,-13.607808219178084
934,Germany,1999,-8.690890410958904
935,Germany,2000,-9.930532786885246
936,Germany,2001,-15.86513698630137
937,Germany,2002,-14.424931506849315
938,Germany,2003,-14.233614088820826
939,Germany,2004,10.760109289617487
940,Germany,2005,12.596438356164384
941,Germany,2006,24.039458186101296
942,Germany,2007,22.709078947368422
943,Germany,2008,32.19099590723056
944,Germany,2009,33.10328317373461
945,Germany,2010,25.578669097538743
946,Germany,2011,26.744125874125874
947,Germany,2012,48.57158469945355
948,Germany,2013,47.517534246575345
949,Germany,2014,49.70438356164383
950,Germany,2015,49.5117808219178
951,Germany,2016,47.48661202185792
952,Germany,2017,48.793424657534246
953,Germany,2018,48.67880512091038
954,Germany,2019,48.25071225071225
955,Germany,2020,43.0134328358209
956,Greece,1995,64.94657534246575
957,Greece,1996,64.54125683060109
958,Greece,1997,63.93534246575343
959,Greece,1998,64.14986301369863
960,Greece,1999,66.2627397260274
961,Greece,2000,65.80218579234972
962,Greece,2001,66.14054794520548
963,Greece,2002,63.395890410958906
964,Greece,2003,64.9186301369863
965,Greece,2004,64.65491803278688
966,Greece,2005,64.27342465753425
967,Greece,2006,63.27726027397261
968,Greece,2007,63.96027397260274
969,Greece,2008,64.99808743169399
970,Greece,2009,64.84465753424658
971,Greece,2010,67.12876712328767
972,Greece,2011,66.22191780821917
973,Greece,2012,-29.856284153005465
974,Guatemala,1995,-78.14520547945206
975,Guatemala,1996,20.890983606557377
976,Guatemala,1997,67.53561643835616
977,Guatemala,1998,37.71013698630137
978,Guatemala,1999,65.38027397260274
979,Guatemala,2000,64.94945355191257
980,Guatemala,2001,62.17123287671233
981,Guatemala,2002,63.49917808219178
982,Guatemala,2003,63.587671232876716
983,Guatemala,2004,64.03224043715846
984,Guatemala,2005,66.45890410958904
985,Guatemala,2006,66.11479452054795
986,Guatemala,2007,66.50876712328767
987,Guatemala,2008,63.07950819672131
988,Guatemala,2009,65.33424657534246
989,Guatemala,2010,66.59068493150684
990,Guatemala,2011,66.50109589041097
991,Guatemala,2012,66.37103825136612
992,Guatemala,2013,66.83205479452054
993,Guatemala,2014,65.89315068493151
994,Guatemala,2015,65.69781420765028
995,Guatemala,2016,65.66939890710383
996,Guatemala,2017,66.83150684931506
997,Guatemala,2018,64.16657534246575
998,Guatemala,2019,64.95780821917808
999,Guatemala,2020,68.16417910447761
1000,Guinea,1995,19.274520547945205
1001,Guinea,1996,67.57896174863389
1002,Guinea,1997,-29.36657534246575
1003,Guinea,1998,-87.99232876712328
1004,Guinea,1999,10.844109589041096
1005,Guinea,2000,-11.979508196721312
1006,Guinea,2001,61.13068493150685
1007,Guinea,2002,61.438904109589046
1008,Guinea,2003,73.59260273972602
1009,Guinea,2004,81.92786885245901
1010,Guinea,2005,78.57369863013699
1011,Guinea,2006,75.43095890410959
1012,Guinea,2007,48.033150684931506
1013,Guinea,2008,60.45136612021858
1014,Guinea,2009,77.63780821917808
1015,Guinea,2010,55.417808219178085
1016,Guinea,2011,47.75534246575343
1017,Guinea,2012,38.73497267759563
1018,Guinea,2013,78.43205479452055
1019,Guinea,2014,77.74602739726028
1020,Guinea,2015,63.526229508196714
1021,Guinea,2016,69.25136612021858
1022,Guinea,2017,73.52493150684931
1023,Guinea,2018,69.18493150684931
1024,Guinea,2019,62.41530054644809
1025,Guinea,2020,82.51052631578948
1026,Guinea-Bissau,1995,-11.422191780821919
1027,Guinea-Bissau,1996,-12.89726775956284
1028,Guinea-Bissau,1997,-32.033150684931506
1029,Guinea-Bissau,1998,-83.43205479452055
1030,Guinea-Bissau,1999,-99.0
1031,Guinea-Bissau,2000,-99.0
1032,Guinea-Bissau,2001,-99.0
1033,Guinea-Bissau,2002,-99.0
1034,Guinea-Bissau,2003,-99.0
1035,Guinea-Bissau,2004,-99.0
1036,Guinea-Bissau,2005,-99.0
1037,Guinea-Bissau,2006,-38.47459016393443
1038,Guinea-Bissau,2007,55.91178082191781
1039,Guinea-Bissau,2008,15.90655737704918
1040,Guinea-Bissau,2009,75.62931506849316
1041,Guinea-Bissau,2010,77.74794520547945
1042,Guinea-Bissau,2011,64.4841095890411
1043,Guinea-Bissau,2012,76.09234972677595
1044,Guinea-Bissau,2013,73.53205479452055
1045,Guinea-Bissau,2014,73.87397260273973
1046,Guinea-Bissau,2015,71.69808743169399
1047,Guinea-Bissau,2016,79.44016393442622
1048,Guinea-Bissau,2017,81.90383561643836
1049,Guinea-Bissau,2018,78.57095890410959
1050,Guinea-Bissau,2019,77.52958904109589
1051,Guinea-Bissau,2020,81.46015037593986
1052,Guyana,1995,-99.0
1053,Guyana,1996,-67.07759562841531
1054,Guyana,1997,-88.16876712328767
1055,Guyana,1998,-98.00876712328767
1056,Guyana,1999,30.454246575342463
1057,Guyana,2000,27.549999999999997
1058,Guyana,2001,46.00219178082192
1059,Guyana,2002,35.873698630136985
1060,Guyana,2003,13.200547945205479
1061,Guyana,2004,-35.478142076502735
1062,Guyana,2005,28.396164383561644
1063,Guyana,2006,-3.405191256830601
1064,Guyana,2010,-84.9331506849315
1065,Guyana,2011,-13.73006329113924
1066,Haiti,1995,36.917857142857144
1067,Haiti,1996,-5.693732970027248
1068,Haiti,1997,-9.615068493150686
1069,Haiti,1998,-99.0
1070,Haiti,1999,-70.36219178082192
1071,Haiti,2000,-8.994262295081967
1072,Haiti,2001,-25.226027397260275
1073,Haiti,2002,38.8145205479452
1074,Haiti,2003,-13.666575342465753
1075,Haiti,2004,-10.403551912568306
1076,Haiti,2005,48.75123287671233
1077,Haiti,2006,-8.569672131147541
1078,Haiti,2007,-58.07076502732241
1079,Haiti,2008,-65.65640326975478
1080,Haiti,2009,33.22027397260274
1081,Haiti,2010,81.02410958904109
1082,Haiti,2011,83.20301369863013
1083,Haiti,2012,55.91041095890411
1084,Haiti,2013,54.64562841530054
1085,Haiti,2014,-48.55917808219178
1086,Haiti,2015,73.8035519125683
1087,Haiti,2016,79.6191256830601
1088,Haiti,2017,84.47780821917809
1089,Haiti,2018,74.56931506849315
1090,Haiti,2019,73.38301369863014
1091,Haiti,2020,80.4157894736842
1092,Honduras,1995,66.53013698630137
1093,Honduras,1996,65.40218579234973
1094,Honduras,1997,71.12630136986301
1095,Honduras,1998,69.6158904109589
1096,Honduras,1999,63.17643835616439
1097,Honduras,2000,67.41010928961748
1098,Honduras,2001,69.78109589041095
1099,Honduras,2002,66.5931506849315
1100,Honduras,2003,70.82
1101,Honduras,2004,64.0
1102,Honduras,2005,67.19123287671232
1103,Honduras,2006,66.10876712328768
1104,Honduras,2007,70.26657534246576
1105,Honduras,2008,67.74781420765028
1106,Honduras,2009,64.81780821917808
1107,Honduras,2010,69.90958904109588
1108,Honduras,2011,71.04328767123287
1109,Honduras,2012,71.0155737704918
1110,Honduras,2013,71.63123287671233
1111,Honduras,2014,71.54630136986302
1112,Honduras,2015,72.1639344262295
1113,Honduras,2016,70.8811475409836
1114,Honduras,2017,71.36986301369863
1115,Honduras,2018,67.97753424657535
1116,Honduras,2019,68.82767123287671
1117,Honduras,2020,58.47819548872181
1118,Hong Kong,1995,74.12
1119,Hong Kong,1996,74.97103825136612
1120,Hong Kong,1997,75.25315068493151
1121,Hong Kong,1998,74.32520547945205
1122,Hong Kong,1999,75.06027397260274
1123,Hong Kong,2000,75.23497267759562
1124,Hong Kong,2001,75.57452054794521
1125,Hong Kong,2002,73.95123287671233
1126,Hong Kong,2003,75.74657534246575
1127,Hong Kong,2004,75.33142076502732
1128,Hong Kong,2005,75.07917808219179
1129,Hong Kong,2006,75.89013698630137
1130,Hong Kong,2007,75.68575342465753
1131,Hong Kong,2008,73.85081967213115
1132,Hong Kong,2009,75.44904109589041
1133,Hong Kong,2010,75.44547945205478
1134,Hong Kong,2011,74.7104109589041
1135,Hong Kong,2012,75.6
1136,Hong Kong,2013,75.45397260273973
1137,Hong Kong,2014,75.64547945205479
1138,Hong Kong,2015,76.25382513661202
1139,Hong Kong,2016,74.26967213114754
1140,Hong Kong,2017,76.63397260273973
1141,Hong Kong,2018,74.25534246575343
1142,Hong Kong,2019,74.41369863013699
1143,Hong Kong,2020,70.60671641791045
1144,Hungary,1995,50.27287671232876
1145,Hungary,1996,48.61939890710383
1146,Hungary,1997,50.38602739726028
1147,Hungary,1998,50.298630136986304
1148,Hungary,1999,50.238630136986295
1149,Hungary,2000,53.127049180327866
1150,Hungary,2001,51.44027397260274
1151,Hungary,2002,51.13232876712328
1152,Hungary,2003,51.323287671232876
1153,Hungary,2004,48.69672131147541
1154,Hungary,2005,48.351780821917814
1155,Hungary,2006,50.03150684931507
1156,Hungary,2007,52.86904109589041
1157,Hungary,2008,52.22568306010928
1158,Hungary,2009,52.0841095890411
1159,Hungary,2010,50.09972602739727
1160,Hungary,2011,51.53616438356165
1161,Hungary,2012,52.56174863387978
1162,Hungary,2013,52.297260273972604
1163,Hungary,2014,53.27315068493151
1164,Hungary,2015,52.76830601092897
1165,Hungary,2016,50.562295081967214
1166,Hungary,2017,52.22164383561644
1167,Hungary,2018,52.360547945205475
1168,Hungary,2019,51.51945205479451
1169,Hungary,2020,43.40820895522388
1170,Iceland,1995,38.906027397260274
1171,Iceland,1996,41.16393442622951
1172,Iceland,1997,41.36821917808219
1173,Iceland,1998,38.8386301369863
1174,Iceland,1999,39.57150684931507
1175,Iceland,2000,40.175683060109286
1176,Iceland,2001,41.54821917808219
1177,Iceland,2002,40.38054794520548
1178,Iceland,2003,43.20164383561644
1179,Iceland,2004,42.29071038251366
1180,Iceland,2005,41.37589041095891
1181,Iceland,2006,41.97780821917808
1182,Iceland,2007,41.79178082191781
1183,Iceland,2008,41.81912568306011
1184,Iceland,2009,41.86657534246575
1185,Iceland,2010,42.85342465753425
1186,Iceland,2011,41.908767123287674
1187,Iceland,2012,42.23306010928962
1188,Iceland,2013,41.062465753424654
1189,Iceland,2014,42.54301369863014
1190,Iceland,2015,39.55
1191,Iceland,2016,41.391256830601094
1192,Iceland,2017,41.94986301369863
1193,Iceland,2018,39.42356164383562
1194,Iceland,2019,40.08054794520548
1195,Iceland,2020,35.07388059701492
1196,India,1995,79.12102739726028
1197,India,1996,79.10840163934427
1198,India,1997,79.58924657534247
1199,India,1998,78.21109589041096
1200,India,1999,79.70102739726028
1201,India,2000,79.84139344262296
1202,India,2001,79.71143835616438
1203,India,2002,78.33986301369863
1204,India,2003,80.01986301369863
1205,India,2004,80.20416666666667
1206,India,2005,79.9172602739726
1207,India,2006,80.50561643835616
1208,India,2007,78.54630136986302
1209,India,2008,79.19084699453552
1210,India,2009,80.75979452054794
1211,India,2010,80.55897260273973
1212,India,2011,79.6558904109589
1213,India,2012,80.66755464480875
1214,India,2013,80.07671232876713
1215,India,2014,80.2472602739726
1216,India,2015,80.45334699453552
1217,India,2016,80.83415300546447
1218,India,2017,81.48239726027397
1219,India,2018,79.84376712328766
1220,India,2019,78.27410958904109
1221,India,2020,77.56467289719626
1222,Indonesia,1995,49.03205479452055
1223,Indonesia,1996,47.78852459016393
1224,Indonesia,1997,35.323287671232876
1225,Indonesia,1998,25.726849315068492
1226,Indonesia,1999,-1.54986301369863
1227,Indonesia,2000,-66.67267759562841
1228,Indonesia,2001,-75.10109589041096
1229,Indonesia,2002,-77.77369863013699
1230,Indonesia,2003,-3.5054794520547947
1231,Indonesia,2004,-47.2792349726776
1232,Indonesia,2005,-74.42219178082192
1233,Indonesia,2006,30.72219178082192
1234,Indonesia,2007,72.77315068493151
1235,Indonesia,2008,73.1879781420765
1236,Indonesia,2009,75.07260273972602
1237,Indonesia,2010,81.7841095890411
1238,Indonesia,2011,83.06246575342466
1239,Indonesia,2012,82.16912568306012
1240,Indonesia,2013,82.18986301369863
1241,Indonesia,2014,82.4682191780822
1242,Indonesia,2015,81.86502732240437
1243,Indonesia,2016,81.08715846994536
1244,Indonesia,2017,82.98575342465753
1245,Indonesia,2018,80.56904109589041
1246,Indonesia,2019,81.00931506849315
1247,Indonesia,2020,83.18345864661654
1248,Ireland,1995,49.97041095890411
1249,Ireland,1996,48.20846994535519
1250,Ireland,1997,50.08958904109589
1251,Ireland,1998,48.23780821917808
1252,Ireland,1999,49.411232876712326
1253,Ireland,2000,48.941803278688525
1254,Ireland,2001,48.88657534246575
1255,Ireland,2002,48.32493150684931
1256,Ireland,2003,49.970684931506845
1257,Ireland,2004,49.881967213114756
1258,Ireland,2005,50.24684931506849
1259,Ireland,2006,50.489041095890414
1260,Ireland,2007,49.6386301369863
1261,Ireland,2008,48.77322404371585
1262,Ireland,2009,48.913698630136984
1263,Ireland,2010,47.27205479452054
1264,Ireland,2011,50.1186301369863
1265,Ireland,2012,49.00464480874317
1266,Ireland,2013,49.204109589041096
1267,Ireland,2014,49.83945205479453
1268,Ireland,2015,48.41120218579235
1269,Ireland,2016,48.16830601092896
1270,Ireland,2017,50.209041095890406
1271,Ireland,2018,48.69315068493151
1272,Ireland,2019,47.38602739726028
1273,Ireland,2020,44.66417910447761
1274,Israel,1995,12.59068493150685
1275,Israel,1996,33.02650273224044
1276,Israel,1997,66.18328767123288
1277,Israel,1998,53.852876712328765
1278,Israel,1999,53.60328767123288
1279,Israel,2000,69.38169398907104
1280,Israel,2001,57.859178082191775
1281,Israel,2002,64.5317808219178
1282,Israel,2003,67.89260273972603
1283,Israel,2004,56.88224043715847
1284,Israel,2005,49.74602739726027
1285,Israel,2006,54.42821917808219
1286,Israel,2007,65.72674418604652
1287,Italy,1995,55.743972602739724
1288,Italy,1996,55.83114754098361
1289,Italy,1997,57.5854794520548
1290,Italy,1998,55.69931506849315
1291,Italy,1999,57.37849315068494
1292,Italy,2000,57.8233606557377
1293,Italy,2001,57.57534246575342
1294,Italy,2002,55.63178082191781
1295,Italy,2003,58.35890410958904
1296,Italy,2004,56.817622950819676
1297,Italy,2005,56.22958904109589
1298,Italy,2006,57.23712328767123
1299,Italy,2007,57.30643835616438
1300,Italy,2008,56.93866120218579
1301,Italy,2009,57.678493150684936
1302,Italy,2010,56.775342465753425
1303,Italy,2011,58.28123287671233
1304,Italy,2012,58.06352459016394
1305,Italy,2013,57.6972602739726
1306,Italy,2014,58.6672602739726
1307,Italy,2015,57.7974043715847
1308,Italy,2016,57.65341530054645
1309,Italy,2017,58.88095890410959
1310,Italy,2018,58.26657534246575
1311,Italy,2019,56.898356164383564
1312,Italy,2020,50.23992537313433
1313,Ivory Coast,1995,80.0854794520548
1314,Ivory Coast,1996,79.04234972677595
1315,Ivory Coast,1997,76.84630136986301
1316,Ivory Coast,1998,79.13972602739726
1317,Ivory Coast,1999,61.38575342465753
1318,Ivory Coast,2000,71.57978142076503
1319,Ivory Coast,2001,77.50164383561643
1320,Ivory Coast,2002,45.032876712328765
1321,Ivory Coast,2003,48.84876712328767
1322,Ivory Coast,2004,72.23224043715847
1323,Ivory Coast,2005,80.56465753424658
1324,Ivory Coast,2006,78.21506849315068
1325,Ivory Coast,2007,76.77616438356164
1326,Ivory Coast,2008,78.18469945355191
1327,Ivory Coast,2009,78.15835616438356
1328,Ivory Coast,2010,80.56575342465753
1329,Ivory Coast,2011,72.04684931506848
1330,Ivory Coast,2012,79.85409836065574
1331,Ivory Coast,2013,80.2931506849315
1332,Ivory Coast,2014,79.8131506849315
1333,Ivory Coast,2015,79.63907103825137
1334,Ivory Coast,2016,79.83060109289617
1335,Ivory Coast,2017,81.25479452054795
1336,Ivory Coast,2018,79.41479452054794
1337,Ivory Coast,2019,79.04465753424657
1338,Ivory Coast,2020,83.60746268656716
1339,Japan,1995,55.52365296803653
1340,Japan,1996,54.44289617486339
1341,Japan,1997,55.9392694063927
1342,Japan,1998,55.24493150684931
1343,Japan,1999,56.16
1344,Japan,2000,55.881147540983605
1345,Japan,2001,54.893150684931506
1346,Japan,2002,54.0972602739726
1347,Japan,2003,55.199543378995436
1348,Japan,2004,57.16739526411658
1349,Japan,2005,55.4916894977169
1350,Japan,2006,56.23278538812786
1351,Japan,2007,56.92146118721461
1352,Japan,2008,55.973679417122035
1353,Japan,2009,56.475525114155246
1354,Japan,2010,57.44100456621005
1355,Japan,2011,56.59652968036529
1356,Japan,2012,56.15127504553734
1357,Japan,2013,57.083287671232874
1358,Japan,2014,56.16913242009132
1359,Japan,2015,56.95455373406193
1360,Japan,2016,55.75200364298725
1361,Japan,2017,56.64310502283105
1362,Japan,2018,56.09525114155252
1363,Japan,2019,55.25077625570776
1364,Japan,2020,46.460945273631836
1365,Jordan,1995,63.28986301369863
1366,Jordan,1996,64.39016393442623
1367,Jordan,1997,62.61287671232877
1368,Jordan,1998,63.66082191780822
1369,Jordan,1999,64.49013698630138
1370,Jordan,2000,63.86256830601093
1371,Jordan,2001,65.14986301369863
1372,Jordan,2002,62.162739726027404
1373,Jordan,2003,63.4613698630137
1374,Jordan,2004,64.25956284153006
1375,Jordan,2005,64.39123287671232
1376,Jordan,2006,64.27178082191782
1377,Jordan,2007,64.19232876712329
1378,Jordan,2008,64.76284153005464
1379,Jordan,2009,64.59397260273973
1380,Jordan,2010,68.17808219178082
1381,Jordan,2011,63.79616438356164
1382,Jordan,2012,65.63524590163935
1383,Jordan,2013,63.927123287671236
1384,Jordan,2014,65.00356164383561
1385,Jordan,2015,64.34945355191257
1386,Jordan,2016,64.18333333333332
1387,Jordan,2017,65.7386301369863
1388,Jordan,2018,64.8131506849315
1389,Jordan,2019,62.50547945205479
1390,Jordan,2020,54.11940298507463
1391,Kazakhstan,1995,48.61095890410959
1392,Kazakhstan,1996,46.72568306010928
1393,Kazakhstan,1997,50.07945205479452
1394,Kazakhstan,1998,47.209315068493154
1395,Kazakhstan,1999,49.43698630136986
1396,Kazakhstan,2000,50.0172131147541
1397,Kazakhstan,2001,49.961643835616435
1398,Kazakhstan,2002,48.578630136986305
1399,Kazakhstan,2003,48.065479452054795
1400,Kazakhstan,2004,50.118852459016395
1401,Kazakhstan,2005,49.287945205479446
1402,Kazakhstan,2006,50.30739726027397
1403,Kazakhstan,2007,48.898356164383564
1404,Kazakhstan,2008,49.21174863387978
1405,Kazakhstan,2009,48.6654794520548
1406,Kazakhstan,2010,49.12465753424657
1407,Kazakhstan,2011,48.479726027397255
1408,Kazakhstan,2012,47.86994535519126
1409,Kazakhstan,2013,51.31808219178082
1410,Kazakhstan,2014,49.11424657534247
1411,Kazakhstan,2015,52.490163934426235
1412,Kazakhstan,2016,50.59398907103826
1413,Kazakhstan,2017,52.13232876712328
1414,Kazakhstan,2018,48.46602739726027
1415,Kazakhstan,2019,50.62
1416,Kazakhstan,2020,42.75187969924812
1417,Kenya,201,-99.0
1418,Kenya,1995,37.54876712328767
1419,Kenya,1996,52.97622950819672
1420,Kenya,1997,64.59671232876713
1421,Kenya,1998,14.464657534246577
1422,Kenya,1999,-64.69917808219178
1423,Kenya,2000,-92.23934426229508
1424,Kenya,2001,-24.772054794520546
1425,Kenya,2002,8.015890410958903
1426,Kenya,2003,43.980000000000004
1427,Kenya,2004,56.63333333333333
1428,Kenya,2005,54.13260273972603
1429,Kenya,2006,-42.434699453551914
1430,Kenya,2010,-57.93306010928962
1431,Kenya,2011,0.8999999999999997
1432,Kenya,2012,67.12328767123287
1433,Kenya,2013,51.21287671232877
1434,Kenya,2014,42.251639344262294
1435,Kenya,2015,55.10081967213115
1436,Kenya,2016,54.69095890410959
1437,Kenya,2017,60.382465753424654
1438,Kenya,2018,63.22520547945206
1439,Kenya,2019,64.67561643835616
1440,Kenya,2020,67.72089552238806
1441,Kuwait,1995,79.04821917808219
1442,Kuwait,1996,80.37049180327868
1443,Kuwait,1997,78.14657534246575
1444,Kuwait,1998,79.08465753424657
1445,Kuwait,1999,80.27835616438355
1446,Kuwait,2000,80.28224043715846
1447,Kuwait,2001,80.7813698630137
1448,Kuwait,2002,77.99232876712328
1449,Kuwait,2003,80.83643835616438
1450,Kuwait,2004,80.39180327868853
1451,Kuwait,2005,78.54082191780822
1452,Kuwait,2006,80.73150684931507
1453,Kuwait,2007,79.98739726027398
1454,Kuwait,2008,79.31174863387977
1455,Kuwait,2009,79.91424657534247
1456,Kuwait,2010,81.83232876712329
1457,Kuwait,2011,79.27890410958904
1458,Kuwait,2012,79.36748633879782
1459,Kuwait,2013,79.7172602739726
1460,Kuwait,2014,80.56109589041095
1461,Kuwait,2015,79.16475409836066
1462,Kuwait,2016,78.08415300546447
1463,Kuwait,2017,80.18520547945205
1464,Kuwait,2018,80.1558904109589
1465,Kuwait,2019,77.1413698630137
1466,Kuwait,2020,69.07164179104478
1467,Kyrgyzstan,1997,28.993548387096773
1468,Kyrgyzstan,1998,21.773150684931505
1469,Kyrgyzstan,1999,50.67205479452055
1470,Kyrgyzstan,2000,54.256830601092894
1471,Kyrgyzstan,2001,53.37506849315069
1472,Kyrgyzstan,2002,52.152054794520545
1473,Kyrgyzstan,2003,52.84219178082192
1474,Kyrgyzstan,2004,54.21612021857923
1475,Kyrgyzstan,2005,53.789589041095894
1476,Kyrgyzstan,2006,54.15369863013698
1477,Kyrgyzstan,2007,52.67232876712329
1478,Kyrgyzstan,2008,53.40491803278689
1479,Kyrgyzstan,2009,52.65561643835616
1480,Kyrgyzstan,2010,54.1372602739726
1481,Kyrgyzstan,2011,52.42328767123288
1482,Kyrgyzstan,2012,52.36994535519126
1483,Kyrgyzstan,2013,54.89643835616439
1484,Kyrgyzstan,2014,51.06301369863014
1485,Kyrgyzstan,2015,53.92595628415301
1486,Kyrgyzstan,2016,52.73196721311476
1487,Kyrgyzstan,2017,53.82767123287671
1488,Kyrgyzstan,2018,50.336164383561645
1489,Kyrgyzstan,2019,52.75506849315068
1490,Kyrgyzstan,2020,44.90075187969925
1491,Laos,1995,81.52958904109589
1492,Laos,1996,80.33251366120219
1493,Laos,1997,78.5704109589041
1494,Laos,1998,78.63534246575342
1495,Laos,1999,79.24082191780822
1496,Laos,2000,80.77540983606558
1497,Laos,2001,76.4241095890411
1498,Laos,2002,78.44328767123288
1499,Laos,2003,80.24712328767123
1500,Laos,2004,80.20819672131148
1501,Laos,2005,80.8813698630137
1502,Laos,2006,80.73643835616438
1503,Laos,2007,80.03205479452055
